word_segment,instances,prominence
སྟྭ་,1,0.008866820358219542
མི་ཟད་པ་,1,0.008866820358219542
ན་ངན་སོང་,1,0.008866820358219542
ན་སྡོམ་པ་,1,0.008866820358219542
རྒྱ་,1,0.008866820358219542
ན་འདི་,1,0.008866820358219542
ཚུལ,1,0.008866820358219542
རིན་པོ་ཆེ་,1,0.008866820358219542
བཀང་,1,0.008866820358219542
སྟེ་དབུལ་བ་,1,0.008866820358219542
འབུལ་བ,1,0.008866820358219542
འབུལ་བ་,1,0.008866820358219542
ནས་ཕྱོགས་,1,0.008866820358219542
སྟེ་འདི་ལྟར་,1,0.008866820358219542
བསླབས་,1,0.008866820358219542
ཁྲག་ཁྲིག་,1,0.008866820358219542
གདུགས་,1,0.008866820358219542
དང་བ་,1,0.008866820358219542
དན་,1,0.008866820358219542
མར་མེ,1,0.008866820358219542
ཕྲེང་བ་,1,0.008866820358219542
སྐོམ་,1,0.008866820358219542
དད་སེམས་,1,0.008866820358219542
མཆོད་,1,0.008866820358219542
འཇིག་པ,1,0.008866820358219542
ཉིན་ཞག་,1,0.008866820358219542
གཟུང་བ,1,0.008866820358219542
འཕགས,1,0.008866820358219542
སྙིགས་མ,1,0.008866820358219542
གསུངས་པ,1,0.008866820358219542
ཕུང་པོ་,1,0.008866820358219542
གསུམ་པ,1,0.008866820358219542
འདོན་པ,1,0.008866820358219542
གསོ་,1,0.008866820358219542
འབྱོར་བ་,1,0.008866820358219542
ཚང་བ་,1,0.008866820358219542
མུན་པ,1,0.008866820358219542
མི་ཁོམ་པ་,1,0.008866820358219542
ཏེ་ཡུལ་དབུས་,1,0.008866820358219542
ཚང་,1,0.008866820358219542
ཞིང་ལས་,1,0.008866820358219542
མཐའ་མ་,1,0.008866820358219542
བཀོལ་,1,0.008866820358219542
དེ་ལྟ,1,0.008866820358219542
དལ་,1,0.008866820358219542
འདུ་འཕྲོད་,1,0.008866820358219542
ན་ནམ་ཞིག་,1,0.008866820358219542
གམ་,1,0.008866820358219542
བཞི་བོ་,1,0.008866820358219542
ཤིག,1,0.008866820358219542
བརྙན་པོ་,1,0.008866820358219542
ད་ལམ་,1,0.008866820358219542
ལོང་,1,0.008866820358219542
ན་ལུས་སྟོབས་,1,0.008866820358219542
ནད་མེད་པ,1,0.008866820358219542
དེ་རིང་,1,0.008866820358219542
ཚེ་གང་,1,0.008866820358219542
བཟང་པོ་,1,0.008866820358219542
ཆུག་,1,0.008866820358219542
ཆོས་ཅན་,1,0.008866820358219542
བརྙན་པོ,1,0.008866820358219542
གཡར་བོ་,1,0.008866820358219542
འཁྱེར་,1,0.008866820358219542
རྒ་,1,0.008866820358219542
རང་འཐག་,1,0.008866820358219542
རི་མོ་,1,0.008866820358219542
སོ་བྱ་,1,0.008866820358219542
གང་ཡང་,1,0.008866820358219542
བརྣངས་,1,0.008866820358219542
ཚོམས་,1,0.008866820358219542
འབབས་པ,1,0.008866820358219542
རྒྱུན,1,0.008866820358219542
འདི་འདྲ་,1,0.008866820358219542
བསྒྲུབས་པ,1,0.008866820358219542
ཚེ་བསོད་,1,0.008866820358219542
ནམས་,1,0.008866820358219542
ཚོགས་པ,1,0.008866820358219542
གཡང་ས,1,0.008866820358219542
སློང་བ,1,0.008866820358219542
དགེ་,1,0.008866820358219542
སྐལ་ལྡན་,1,0.008866820358219542
སྤྱོད་པ,1,0.008866820358219542
ནསྐྱེ་བ་ཕྱི་མ་,1,0.008866820358219542
སྡུག་བསྔལ་བ་,1,0.008866820358219542
དེ་མེད་,1,0.008866820358219542
ནས་བདེ་འགྲོ་,1,0.008866820358219542
ནདེ་ལྟ་,1,0.008866820358219542
ཐོས་པ,1,0.008866820358219542
བཅོམ་ལྡན་,1,0.008866820358219542
གཡེངས་,1,0.008866820358219542
གཡེངས་པ,1,0.008866820358219542
བསྐྱོད་པ,1,0.008866820358219542
མཚོ་ཁ,1,0.008866820358219542
རེ་,1,0.008866820358219542
ཏེཡང་དག་པ,1,0.008866820358219542
དཔེར་ན,1,0.008866820358219542
ཤར་,1,0.008866820358219542
ནུབ་ཕྱོགས་,1,0.008866820358219542
ནུབ་,1,0.008866820358219542
ཤར་ཕྱོགས་,1,0.008866820358219542
བྱང་,1,0.008866820358219542
ལྷོ་ཕྱོགས་,1,0.008866820358219542
ལྷོ,1,0.008866820358219542
བྱང་ཕྱོགས་,1,0.008866820358219542
ཕུལ་,1,0.008866820358219542
ན་དགེ་སློང་,1,0.008866820358219542
ཇི་སྙམ་,1,0.008866820358219542
སེམས,1,0.008866820358219542
བརྒྱ་ལ་,1,0.008866820358219542
བརྒྱ་ལམ་,1,0.008866820358219542
གཡེང་,1,0.008866820358219542
དེ་སྐད་,1,0.008866820358219542
ངེས་ཤེས་,1,0.008866820358219542
འདྲོངས་,1,0.008866820358219542
བློ་སྦྱོང་,1,0.008866820358219542
དལ་བ,1,0.008866820358219542
དགའ་བ་,1,0.008866820358219542
སྐྱེ་སྒོ་,1,0.008866820358219542
ལམ་སྣེ་,1,0.008866820358219542
ཟིན་པ་,1,0.008866820358219542
ན་སྐྱེ་བ་ཕྱི་མ་,1,0.008866820358219542
སྟེ་རང་གཞན་,1,0.008866820358219542
འགྲུབ་པ་,1,0.008866820358219542
སྙམ་པ་,1,0.008866820358219542
སྦྱང་པ,1,0.008866820358219542
མནར་མེད་,1,0.008866820358219542
གནས་འགྱུ,1,0.008866820358219542
གཉན་པོ་,1,0.008866820358219542
གནོད་སེམས་,1,0.008866820358219542
དུས་མཐའ་,1,0.008866820358219542
བྱ་རྫོགས་,1,0.008866820358219542
སྐད་ཅིག་མ་,1,0.008866820358219542
ནཐོག་མ་,1,0.008866820358219542
བྱང་མ་,1,0.008866820358219542
གེགས་,1,0.008866820358219542
ནས་བདེ་འགྲོ,1,0.008866820358219542
མར་,1,0.008866820358219542
ཏེདྲན་པ་,1,0.008866820358219542
མེ་སྟག་,1,0.008866820358219542
བསྲེག་པ་,1,0.008866820358219542
ཆུང་ངུ,1,0.008866820358219542
རྣམ་ཐར་,1,0.008866820358219542
སྐྱེ,1,0.008866820358219542
ནས་ཅི་སྟེ་,1,0.008866820358219542
གས,1,0.008866820358219542
བསོགས་པ་,1,0.008866820358219542
ན་རྣམ་སྨིན་,1,0.008866820358219542
བྱང་བ,1,0.008866820358219542
ནས་མཐོ་རིས་,1,0.008866820358219542
ཏེ་རྒྱུ་མཚན་,1,0.008866820358219542
སྔ་མ,1,0.008866820358219542
ནས་ལས་ངན་,1,0.008866820358219542
དལ་བ་,1,0.008866820358219542
ན་དོན་,1,0.008866820358219542
ཡིད་བཞིན་,1,0.008866820358219542
ལྷག་པ,1,0.008866820358219542
ནསདུས་,1,0.008866820358219542
བསམ་སྦྱོར་,1,0.008866820358219542
གཉིས་ཀ,1,0.008866820358219542
འདྲིས་པ,1,0.008866820358219542
རྣམ་གཡེང་,1,0.008866820358219542
ཆུང་,1,0.008866820358219542
ནས་མི་ཚེ་,1,0.008866820358219542
སྟོང་ཟད་,1,0.008866820358219542
ནའདི་,1,0.008866820358219542
དེ་རང་ཉིད་,1,0.008866820358219542
ཁེ་ཉེན་,1,0.008866820358219542
གསེར་,1,0.008866820358219542
རིན་ཆེན་,1,0.008866820358219542
སྤྲས་པ་,1,0.008866820358219542
ངན་སྐྱུགས་,1,0.008866820358219542
འཕྱུག་པ,1,0.008866820358219542
བགྱིད་པ་,1,0.008866820358219542
བླུན་པོ་,1,0.008866820358219542
ལགས,1,0.008866820358219542
མི་རྟག་པ་,1,0.008866820358219542
མུ་མེད་པ,1,0.008866820358219542
ཕྱི་མ,1,0.008866820358219542
ནས་ཤེས་བཞིན་,1,0.008866820358219542
ལེ་ལོ,1,0.008866820358219542
ནམི་,1,0.008866820358219542
འགྱོད་,1,0.008866820358219542
བཟད་,1,0.008866820358219542
འབར་བ,1,0.008866820358219542
གདུང་,1,0.008866820358219542
ཟ,1,0.008866820358219542
འཆི་ཁ,1,0.008866820358219542
གནོང་འགྱོད་,1,0.008866820358219542
ཤི་,1,0.008866820358219542
ནས་ངན་སོང་,1,0.008866820358219542
ན་དམྱལ་བ,1,0.008866820358219542
གཅེས་,1,0.008866820358219542
ཕངས་པ,1,0.008866820358219542
གཞོན་ཤ་,1,0.008866820358219542
བསྲེགས་པ,1,0.008866820358219542
ནདེ་དུས་,1,0.008866820358219542
དྲན་,1,0.008866820358219542
ནས་ཡང་,1,0.008866820358219542
མི་བཟད་པ,1,0.008866820358219542
ཁོངས་,1,0.008866820358219542
འབར་,1,0.008866820358219542
ཏེ་སེམས་,1,0.008866820358219542
གདུང་བ,1,0.008866820358219542
ཟ་བ་,1,0.008866820358219542
ཐེ་,1,0.008866820358219542
ཚོམ་,1,0.008866820358219542
མོ,1,0.008866820358219542
སྟེས་,1,0.008866820358219542
ཁྲིད་,1,0.008866820358219542
ན་རང་གཞན་,1,0.008866820358219542
ལོ་ཏོག་,1,0.008866820358219542
གཞི་,1,0.008866820358219542
ས་གཞི་,1,0.008866820358219542
བཟང་བོ་,1,0.008866820358219542
སྔོན་བསགས་,1,0.008866820358219542
སྟེས་དབང་,1,0.008866820358219542
ནསད་ལྟ་,1,0.008866820358219542
སྤང་བླང་,1,0.008866820358219542
ཇི་བཞིན་,1,0.008866820358219542
འབྱེད་པ,1,0.008866820358219542
ཞེ་འདོད་,1,0.008866820358219542
ཏེ་སླར་ཡང་,1,0.008866820358219542
མནར་བ,1,0.008866820358219542
ཉམ་ང་བ་,1,0.008866820358219542
འཁྲིད་པ,1,0.008866820358219542
ན་འོས་,1,0.008866820358219542
ཅི,1,0.008866820358219542
བྲམ་ཟེ་,1,0.008866820358219542
ངན་སྔགས་པ་,1,0.008866820358219542
འགའ་,1,0.008866820358219542
བཏབ་,1,0.008866820358219542
སྟེ་རྨོངས་པ་,1,0.008866820358219542
ནས་དབང་ཕྱུག་,1,0.008866820358219542
ཁྲིད་པ་,1,0.008866820358219542
རྟོག་དཔྱོད་,1,0.008866820358219542
དྲན་ཤེས་,1,0.008866820358219542
འཆོལ་,1,0.008866820358219542
ཉོག་,1,0.008866820358219542
ཐབས་མེད་,1,0.008866820358219542
ནོངས,1,0.008866820358219542
རྐང་ལག་,1,0.008866820358219542
ལ་སོགས་,1,0.008866820358219542
དཔའ་མཛངས་,1,0.008866820358219542
བྱས,1,0.008866820358219542
དཔྱད་པ་,1,0.008866820358219542
ཇི་ལྟ་བུ་,1,0.008866820358219542
འདུག་,1,0.008866820358219542
མནར་སེམས་པ,1,0.008866820358219542
རྐང་པ་,1,0.008866820358219542
དཔའ་,1,0.008866820358219542
བརྟུལ་ཕོད་པ་,1,0.008866820358219542
མཛངས་པ་,1,0.008866820358219542
བཀོལ་བ,1,0.008866820358219542
ནས་ཐར་,1,0.008866820358219542
སྦྱོར་བ,1,0.008866820358219542
གནས་མིན་,1,0.008866820358219542
གཅེས་པ,1,0.008866820358219542
འབྲལ་བ་,1,0.008866820358219542
ནས་གནས་,1,0.008866820358219542
ཅི་དགའ་,1,0.008866820358219542
བཟང་ལན་,1,0.008866820358219542
ངན་,1,0.008866820358219542
མཇལ་,1,0.008866820358219542
ཁྲོ་བ,1,0.008866820358219542
འཇོམས་པ,1,0.008866820358219542
ཇི་,1,0.008866820358219542
མིན་ནམ་,1,0.008866820358219542
གནས་མིན་པ་,1,0.008866820358219542
བླང་བ,1,0.008866820358219542
ནས་སྤང་བ,1,0.008866820358219542
བཞི་བརྒྱ་པ་,1,0.008866820358219542
རྣམས,1,0.008866820358219542
ལངས་,1,0.008866820358219542
ནུས,1,0.008866820358219542
དམག་དཔོན་,1,0.008866820358219542
བསྡོངས་,1,0.008866820358219542
ལངས་པ,1,0.008866820358219542
འཕྲོག་པ་,1,0.008866820358219542
བརྡུང་,1,0.008866820358219542
བརྡེག་,1,0.008866820358219542
བཙོན་,1,0.008866820358219542
འཕྲོག་,1,0.008866820358219542
ཙམ,1,0.008866820358219542
རྫོགས,1,0.008866820358219542
ཞི་བདེ་,1,0.008866820358219542
གཅོད,1,0.008866820358219542
བཅིངས,1,0.008866820358219542
ཕྲད་,1,0.008866820358219542
མི་ལུས་པ,1,0.008866820358219542
ན་ཤ་རུས་,1,0.008866820358219542
རི,1,0.008866820358219542
ལྷག་མ་,1,0.008866820358219542
མི་ལུས་པ་,1,0.008866820358219542
སྲེག་པ,1,0.008866820358219542
ནུབ་མ་,1,0.008866820358219542
འཕེན་པ,1,0.008866820358219542
ཐོག་མཐའ་,1,0.008866820358219542
གང་ཡིན་པ་,1,0.008866820358219542
དུ་བ,1,0.008866820358219542
ན་འཁོར་བ་,1,0.008866820358219542
མཐའ་མེད་,1,0.008866820358219542
མི་མིན་,1,0.008866820358219542
འཇིག་རྟེན་པ,1,0.008866820358219542
ཐུང་ངུ་,1,0.008866820358219542
སླ་བ་,1,0.008866820358219542
ཡུན་རིང་པོ,1,0.008866820358219542
ཆུ་བོ,1,0.008866820358219542
ཐུན་,1,0.008866820358219542
ཙནྡྲ་,1,0.008866820358219542
གོ་མི,1,0.008866820358219542
ནད་གཞི་,1,0.008866820358219542
མཛེ་,1,0.008866820358219542
རྐང་བ་,1,0.008866820358219542
ཐང་འགའ་,1,0.008866820358219542
སྨན་བསྟེན་པ་,1,0.008866820358219542
བགྱི,1,0.008866820358219542
མཆིས,1,0.008866820358219542
བདེ་བྱེད་,1,0.008866820358219542
ཕྱིར་ཞིང་,1,0.008866820358219542
གུས་པ་,1,0.008866820358219542
ཏེ་མཉེས་,1,0.008866820358219542
ནདེ,1,0.008866820358219542
འབངས་འཁོར་,1,0.008866820358219542
གྲལ་,1,0.008866820358219542
བཙུད་,1,0.008866820358219542
སྐྱོབས་,1,0.008866820358219542
ནས་ཅི་,1,0.008866820358219542
ཚིམ་པ་,1,0.008866820358219542
ངན་གོམས་,1,0.008866820358219542
ནས་ཕྱིར་ཞིང་,1,0.008866820358219542
གཅིག་པུ,1,0.008866820358219542
འཇིགས་མེད་,1,0.008866820358219542
དགའ་བ,1,0.008866820358219542
ནས་དུས་ཡུན་,1,0.008866820358219542
བོ་བ,1,0.008866820358219542
སྐྱེལ་བ,1,0.008866820358219542
གཅིག་པུ་,1,0.008866820358219542
འབྲལ་,1,0.008866820358219542
ནའཁོར་བ,1,0.008866820358219542
འདི་རུ་,1,0.008866820358219542
ལ་དོན་,1,0.008866820358219542
དགའ་བདེ,1,0.008866820358219542
བཙོན་ར,1,0.008866820358219542
བཙོན་ར་,1,0.008866820358219542
སྲོག་གཅོད་པ,1,0.008866820358219542
ནས་ཆགས་པ,1,0.008866820358219542
བཙུད་པ་,1,0.008866820358219542
འདི་སྐབས་,1,0.008866820358219542
དཔལ་,1,0.008866820358219542
རིན་པོ་ཆེ,1,0.008866820358219542
ཞལ་,1,0.008866820358219542
རྫོང་,1,0.008866820358219542
ནས་རྟག་,1,0.008866820358219542
གོ་སྐབས་,1,0.008866820358219542
དེ་མེད་པ་,1,0.008866820358219542
སྤྱང་ཀི་,1,0.008866820358219542
ལུག་,1,0.008866820358219542
སྦྲེལ་,1,0.008866820358219542
ན་ལུག་,1,0.008866820358219542
སྐབས་མེད་པ་,1,0.008866820358219542
མཛད་,1,0.008866820358219542
བདོ་,1,0.008866820358219542
རུང་པ་,1,0.008866820358219542
སྐྱེད་བྱེད་,1,0.008866820358219542
མཐོང་ཆོས་,1,0.008866820358219542
ཞུགས་པ,1,0.008866820358219542
ཏེདཔེར་ན་,1,0.008866820358219542
ཐ་མལ་པ,1,0.008866820358219542
ཚིག་ངན་,1,0.008866820358219542
ཁྲོས་པ,1,0.008866820358219542
བདོ་བ་,1,0.008866820358219542
འོང་བ་,1,0.008866820358219542
དངར་,1,0.008866820358219542
ནན་,1,0.008866820358219542
འབྱེར་,1,0.008866820358219542
བར་མི་,1,0.008866820358219542
འཆི་བ་,1,0.008866820358219542
སྐྲག་,1,0.008866820358219542
ནས་སྡུག་བསྔལ་,1,0.008866820358219542
བསྐུལ་,1,0.008866820358219542
ཏེ་ཡིད་,1,0.008866820358219542
འཁྲུགས་པ་,1,0.008866820358219542
དཔུང་,1,0.008866820358219542
བསྒྲིགས་,1,0.008866820358219542
དངར་པ,1,0.008866820358219542
དཔའ་སྟོབས་,1,0.008866820358219542
ལྷག་པར་,1,0.008866820358219542
དེ་རང་,1,0.008866820358219542
དྲག་པོ,1,0.008866820358219542
རྒྱལ་ཁ,1,0.008866820358219542
འགྲུབ་,1,0.008866820358219542
ཁ་ཕྱི,1,0.008866820358219542
འབྱེར་བ་,1,0.008866820358219542
བྲོས་པ,1,0.008866820358219542
ཕར་,1,0.008866820358219542
ཚུར་,1,0.008866820358219542
སྣ་ཚོགས་པ་,1,0.008866820358219542
རྩོམ་པ་,1,0.008866820358219542
སྤྲད་པ,1,0.008866820358219542
མི་འགྱུར་བ,1,0.008866820358219542
ཐུལ་,1,0.008866820358219542
བཏོད་པ་,1,0.008866820358219542
སྲེལ་,1,0.008866820358219542
སྡུག་,1,0.008866820358219542
ནས་ཁྲོ,1,0.008866820358219542
འཁྲུག་,1,0.008866820358219542
འཐབ་,1,0.008866820358219542
མཚོན་ཆ,1,0.008866820358219542
གདོང་,1,0.008866820358219542
བཏོད་པ,1,0.008866820358219542
མཚོན་པ,1,0.008866820358219542
རྟགས་,1,0.008866820358219542
སུ་ལུ,1,0.008866820358219542
རྒྱན་ཆ་,1,0.008866820358219542
སྲེལ་བ་,1,0.008866820358219542
འཆང་བ,1,0.008866820358219542
ནརང་གཞན་,1,0.008866820358219542
ཏེ་མཐར་ཐུག་,1,0.008866820358219542
གདོལ་པ་,1,0.008866820358219542
སེམས་པ་,1,0.008866820358219542
གྲང་,1,0.008866820358219542
ཚ་ལ་,1,0.008866820358219542
སོགས་པ,1,0.008866820358219542
ལྟས་,1,0.008866820358219542
བཟོད,1,0.008866820358219542
གཤོར་,1,0.008866820358219542
ཆོམ་རྐུན་,1,0.008866820358219542
གདོལ་བ་,1,0.008866820358219542
སོ་ནམ་,1,0.008866820358219542
བྲན་གཡོག་,1,0.008866820358219542
ངན་ངོན་,1,0.008866820358219542
སེམས་པ,1,0.008866820358219542
དམིགས་ཡུལ་,1,0.008866820358219542
གྲང་བ་,1,0.008866820358219542
ཚ་བ་,1,0.008866820358219542
ཆུ་སྲིན་,1,0.008866820358219542
དུག་སྦྲུལ་,1,0.008866820358219542
གཅན་གཟན་,1,0.008866820358219542
ནམཐའ་ཡས་པ,1,0.008866820358219542
དེ་བཟོད་པ,1,0.008866820358219542
ཇི་སྙེད་པ་,1,0.008866820358219542
ནད་ལྟ,1,0.008866820358219542
ནས་གཞན་དོན་,1,0.008866820358219542
ལྟ་ཞོག,1,0.008866820358219542
རང་དོན་,1,0.008866820358219542
སྒྲོལ་བ,1,0.008866820358219542
སྤོབས་པ་,1,0.008866820358219542
ཏེ་སྨྱོན་པ་,1,0.008866820358219542
ཁྱད་མེད་,1,0.008866820358219542
ནས་བག་,1,0.008866820358219542
གདུལ་བ་,1,0.008866820358219542
ཞེན་,1,0.008866820358219542
དང་པོ་པ,1,0.008866820358219542
ཕྱིར་དུ་,1,0.008866820358219542
བསྟེན་པ་,1,0.008866820358219542
ནས་འདུན་པ་,1,0.008866820358219542
དེ་ཞེན་འཛིན་,1,0.008866820358219542
ནས་ཉོན་མོངས་པ་,1,0.008866820358219542
བརྟན་པོ,1,0.008866820358219542
གཉེན་,1,0.008866820358219542
དཔུང་ཚོགས་,1,0.008866820358219542
ནས་སྤང་བྱ,1,0.008866820358219542
ནས་བསྟེན་པ,1,0.008866820358219542
གཏོགས་,1,0.008866820358219542
ཏམ,1,0.008866820358219542
མེ་དོང་,1,0.008866820358219542
གསོན་པོ,1,0.008866820358219542
བསད་པ,1,0.008866820358219542
ཏམ་,1,0.008866820358219542
དེ་བསད་,1,0.008866820358219542
སླ་,1,0.008866820358219542
ཤི་བ་,1,0.008866820358219542
མགོ་,1,0.008866820358219542
འདོག་པ,1,0.008866820358219542
སྟེགཏན་,1,0.008866820358219542
མཐའ་མེད་པ་,1,0.008866820358219542
ཐ་མལ་,1,0.008866820358219542
འདྲ་མ་,1,0.008866820358219542
ཐ་མལ་བ,1,0.008866820358219542
རང་ཡུལ་,1,0.008866820358219542
རྒྱང་,1,0.008866820358219542
ཕུད་,1,0.008866820358219542
ས་ཕྱོགས་,1,0.008866820358219542
བཙན་པོ་,1,0.008866820358219542
དབྱུང་,1,0.008866820358219542
མཁན་,1,0.008866820358219542
གནོད་ལན་,1,0.008866820358219542
འཇལ་,1,0.008866820358219542
ཚར་གཅོད་པ,1,0.008866820358219542
ངང་ཚུལ་,1,0.008866820358219542
ལུགས་,1,0.008866820358219542
འདྲ་བ་,1,0.008866820358219542
ཏེ་གཉེན་པོ,1,0.008866820358219542
སྟེ་སྤངས་,1,0.008866820358219542
ན་དེ་ནས་,1,0.008866820358219542
སྤངས་བ་,1,0.008866820358219542
གཟུང་,1,0.008866820358219542
ནས་གནས་པ་,1,0.008866820358219542
འཕེལ་,1,0.008866820358219542
ནས་སླར་ཡང་,1,0.008866820358219542
ཕྱིར་རྒོལ་,1,0.008866820358219542
འོང་བ,1,0.008866820358219542
ཞན་,1,0.008866820358219542
འགལ་པ,1,0.008866820358219542
ཤིང་གནས་,1,0.008866820358219542
མི་མཐུན་པ,1,0.008866820358219542
ཏེ་སྤངས་པ,1,0.008866820358219542
ཡུལ་མེད་,1,0.008866820358219542
ནས་བདག་,1,0.008866820358219542
ནས་འོང་བ་,1,0.008866820358219542
བློ་སྟོབས་,1,0.008866820358219542
ཞན་པ་,1,0.008866820358219542
སྙིང་སྟོབས་,1,0.008866820358219542
མ་ནུ,1,0.008866820358219542
ཟད་,1,0.008866820358219542
ནས་ཕྱིར་,1,0.008866820358219542
སྒྱུ་,1,0.008866820358219542
བསྟེན,1,0.008866820358219542
དཔྱོད་,1,0.008866820358219542
ཚད་མ,1,0.008866820358219542
ཏེ་ཡུལ་,1,0.008866820358219542
མཐོང་སྣང་,1,0.008866820358219542
དུལ་བ་,1,0.008866820358219542
དམིགས་པ,1,0.008866820358219542
དབང་པོ,1,0.008866820358219542
ཏེ་མིག་,1,0.008866820358219542
ཡུལ་མེད་པ་,1,0.008866820358219542
གཟུགས་འཛིན་,1,0.008866820358219542
ལོང་བ་,1,0.008866820358219542
ན་ཉོན་མོངས་,1,0.008866820358219542
ནས་འགྲོ་བ་,1,0.008866820358219542
དེ་གང་,1,0.008866820358219542
ཀུན་རྫོབ་,1,0.008866820358219542
བརྟག་,1,0.008866820358219542
སྣང་ངོ,1,0.008866820358219542
ངོ,1,0.008866820358219542
སྒྱུ་མ་,1,0.008866820358219542
རྫུན་པ་,1,0.008866820358219542
སྟེ་བརྩོན་པ་,1,0.008866820358219542
ན་དོན་མེད་,1,0.008866820358219542
དུའམ་,1,0.008866820358219542
འཁྲུལ་བ,1,0.008866820358219542
ཞི་བ་འཚོ,1,0.008866820358219542
བསྒྲིམས་པ་,1,0.008866820358219542
ཁོ་ན་ཉིད་,1,0.008866820358219542
སྐྱོན,1,0.008866820358219542
གོ,1,0.008866820358219542
ངག་མ་,1,0.008866820358219542
སོས་པ་,1,0.008866820358219542
སྣ་ཚོགས་པ,1,0.008866820358219542
རྒྱུ་མཚན,1,0.008866820358219542
ངོས་ཟིན་པ,1,0.008866820358219542
ཏེ་སྤོང་བ,1,0.008866820358219542
ཐབས་ཤེས་,1,0.008866820358219542
སྟེདཔེར་ན་,1,0.008866820358219542
ནད་བཅོས་པ,1,0.008866820358219542
སྤྱོད་ལམ་,1,0.008866820358219542
བསྒོ་བ,1,0.008866820358219542
ངག་,1,0.008866820358219542
གསོ་དཔྱད་,1,0.008866820358219542
སྨན་རིགས་,1,0.008866820358219542
ཅི་ཙམ་,1,0.008866820358219542
ནད་པ,1,0.008866820358219542
ལུས་སོ,1,0.008866820358219542
བཟང་པོ,1,0.008866820358219542
རྐྱལ་པ་,1,0.008866820358219542
ཐོགས་པ་,1,0.008866820358219542
རེས་འགའ་,1,0.008866820358219542
བཙལ,1,0.008866820358219542
བཙལ་བ་,1,0.008866820358219542
དེདེ,1,0.008866820358219542
གཏང་བ,1,0.008866820358219542
ཕངས་པ་,1,0.008866820358219542
ན་བ་,1,0.008866820358219542
འཐུང་,1,0.008866820358219542
མ་ལན་,1,0.008866820358219542
སྡོང་པོ་,1,0.008866820358219542
བཀོད་པ,1,0.008866820358219542
འོན་པ་,1,0.008866820358219542
རོལ་མོ་,1,0.008866820358219542
མཁན,1,0.008866820358219542
དགའ་བྱེད་,1,0.008866820358219542
འཐུངས་,1,0.008866820358219542
སྐོམ་པ་,1,0.008866820358219542
སེལ,1,0.008866820358219542
བསླབ་སྡོམ་,1,0.008866820358219542
ནས་དེ་ཉིད་,1,0.008866820358219542
སྤྱོད་འཇུག་,1,0.008866820358219542
བསྡུ་བ,1,0.008866820358219542
སྔ་མ་,1,0.008866820358219542
མམ་,1,0.008866820358219542
ཐ་མ,1,0.008866820358219542
གལ་པོ་,1,0.008866820358219542
བལྟ,1,0.008866820358219542
ནས་སྤང་,1,0.008866820358219542
ན་སྤོང་,1,0.008866820358219542
གལ་,1,0.008866820358219542
བྱེ་བྲག་,1,0.008866820358219542
ཁམས,1,0.008866820358219542
ངོས་,1,0.008866820358219542
གང་ཡིན་,1,0.008866820358219542
འོས་པ་,1,0.008866820358219542
གནའ་བོ,1,0.008866820358219542
གདོད་མ,1,0.008866820358219542
ཇི་ཙམ་,1,0.008866820358219542
བྱེད་པོ་,1,0.008866820358219542
ལྷ་མོ་,1,0.008866820358219542
རོལ་བ་,1,0.008866820358219542
གླང་པོ་ཆེ་,1,0.008866820358219542
ཁལ་,1,0.008866820358219542
ཆང་,1,0.008866820358219542
བཏུང་,1,0.008866820358219542
མཛེས་མ་,1,0.008866820358219542
སི་ཏཱ་,1,0.008866820358219542
སྲིད་པ་,1,0.008866820358219542
བརླགས་པ,1,0.008866820358219542
ལྷ་སྒྲུང་,1,0.008866820358219542
སྙན་ངག་,1,0.008866820358219542
ཤུགས་དྲག་པ་,1,0.008866820358219542
ནས་བསྟོད་,1,0.008866820358219542
བཙུན་མོ་,1,0.008866820358219542
མངའ་ཐང་,1,0.008866820358219542
ས་ཁུལ་,1,0.008866820358219542
ནོར་རྫས་,1,0.008866820358219542
ཡུལ་ཁམས་,1,0.008866820358219542
དམག་,1,0.008866820358219542
དྲངས་,1,0.008866820358219542
ལོ་རྒྱུས་,1,0.008866820358219542
གཟི་བརྗིད་,1,0.008866820358219542
བསྒྲོགས་,1,0.008866820358219542
ནུབ་ཕྱོགས་པ,1,0.008866820358219542
འཁྲུགས་འཛིངས་,1,0.008866820358219542
ན་འཚོ་བ་,1,0.008866820358219542
ཚོར་,1,0.008866820358219542
སྣང་མེད་པ་,1,0.008866820358219542
འགྲན་,1,0.008866820358219542
རྩོད་མེད་,1,0.008866820358219542
ན་བྱ་བ་,1,0.008866820358219542
ནུས་ཤུགས་,1,0.008866820358219542
བཟོད་སྒོམ་,1,0.008866820358219542
ཕམ་ཁ,1,0.008866820358219542
རུ་འཛིན་པ,1,0.008866820358219542
གྱུར་བ,1,0.008866820358219542
ཁོར་ཡུག་,1,0.008866820358219542
ཁྲོད་,1,0.008866820358219542
ཕམ་ཁ་,1,0.008866820358219542
ཁུར་བ་,1,0.008866820358219542
ལུས་པ,1,0.008866820358219542
མངོན,1,0.008866820358219542
གནའ་དུས་,1,0.008866820358219542
ཤེས་རིག་,1,0.008866820358219542
སྡེ་ཚན་,1,0.008866820358219542
ཁག,1,0.008866820358219542
ཡུལ་ལུང་,1,0.008866820358219542
ངོས་འཛིན་པ་,1,0.008866820358219542
ཞིབ་འཇུག་,1,0.008866820358219542
རིག་གཞུང་,1,0.008866820358219542
ཉམས་མྱོང་,1,0.008866820358219542
